date,time,open,high,low,close,volume
20260312,1230,315.3,315.31,315.23,315.26,7813
20260312,1231,315.26,315.3,315.24,315.29,1046
20260312,1232,315.29,315.34,315.26,315.32,7416
20260312,1233,315.33,315.33,315.23,315.28,5812
20260312,1234,315.3,315.3,315.22,315.26,3289
20260312,1235,315.27,315.3,315.22,315.28,4708
20260312,1236,315.28,315.3,315.22,315.28,12226
20260312,1237,315.3,315.45,315.26,315.35,51460
20260312,1238,315.35,315.39,315.27,315.34,12630
20260312,1239,315.32,315.5,315.29,315.49,25722
20260312,1240,315.49,315.49,315.38,315.4,26767
20260312,1241,315.4,315.47,315.38,315.47,7077
20260312,1242,315.47,315.48,315.39,315.4,14568
20260312,1243,315.4,315.48,315.4,315.44,13384
20260312,1244,315.47,315.57,315.47,315.56,106331
20260312,1245,315.56,315.67,315.51,315.62,33137
20260312,1246,315.61,315.63,315.5,315.62,13730
20260312,1247,315.61,315.65,315.57,315.58,8756
20260312,1248,315.6,315.61,315.53,315.6,3799
20260312,1249,315.56,315.62,315.56,315.59,5884
20260312,1250,315.62,315.64,315.56,315.6,6062
20260312,1251,315.64,315.64,315.57,315.6,10281
20260312,1252,315.6,315.61,315.56,315.56,3499
20260312,1253,315.58,315.61,315.46,315.46,27095
20260312,1254,315.48,315.5,315.44,315.5,9052
20260312,1255,315.5,315.53,315.41,315.46,7013
20260312,1256,315.46,315.47,315.38,315.41,16544
20260312,1257,315.44,315.46,315.4,315.41,2878
20260312,1258,315.43,315.49,315.39,315.47,6565
20260312,1259,315.47,315.56,315.42,315.5,16764
20260312,1300,315.47,315.51,315.45,315.49,4136
20260312,1301,315.49,315.51,315.46,315.49,2414
20260312,1302,315.49,315.5,315.46,315.48,6063
20260312,1303,315.5,315.5,315.45,315.49,7488
20260312,1304,315.49,315.53,315.48,315.5,6952
20260312,1305,315.49,315.57,315.49,315.57,6304
20260312,1306,315.57,315.57,315.51,315.56,4965
20260312,1307,315.52,315.56,315.51,315.56,3723
20260312,1308,315.56,315.57,315.53,315.54,4621
20260312,1309,315.54,315.57,315.53,315.56,6341
20260312,1310,315.56,315.59,315.55,315.58,7979
20260312,1311,315.58,315.59,315.55,315.55,5984
20260312,1312,315.57,315.57,315.51,315.53,6508
20260312,1313,315.53,315.58,315.5,315.57,4536
20260312,1314,315.57,315.57,315.51,315.56,3616
20260312,1315,315.56,315.56,315.46,315.52,28945
20260312,1316,315.52,315.56,315.48,315.55,13185
20260312,1317,315.52,315.53,315.45,315.5,18468
20260312,1318,315.48,315.58,315.47,315.55,24005
20260312,1319,315.55,315.6,315.48,315.5,23148
20260312,1320,315.53,315.61,315.5,315.57,11101
20260312,1321,315.57,315.61,315.54,315.6,6017
20260312,1322,315.61,315.61,315.44,315.45,119227
20260312,1323,315.45,315.45,315.28,315.31,25959
20260312,1324,315.31,315.45,315.28,315.44,7040
20260312,1325,315.44,315.49,315.28,315.44,21041
20260312,1326,315.44,315.61,315.37,315.51,41613
20260312,1327,315.51,315.55,315.42,315.47,14418
20260312,1328,315.44,315.49,315.42,315.44,8551
20260312,1329,315.47,315.48,315.34,315.38,13732
20260312,1330,315.42,315.42,315.34,315.38,7200
20260312,1331,315.41,315.42,315.32,315.35,4939
20260312,1332,315.37,315.5,315.35,315.45,11721
20260312,1333,315.49,315.49,315.4,315.47,6223
20260312,1334,315.47,315.52,315.36,315.38,20516
20260312,1335,315.38,315.43,315.37,315.37,9063
20260312,1336,315.41,315.44,315.37,315.4,3417
20260312,1337,315.38,315.48,315.36,315.45,4721
20260312,1338,315.52,315.52,315.41,315.44,3093
20260312,1339,315.46,315.47,315.4,315.43,5832
20260312,1340,315.43,315.47,315.35,315.35,6626
20260312,1341,315.35,315.36,315.29,315.35,15465
20260312,1342,315.34,315.34,315.15,315.28,28970
20260312,1343,315.27,315.37,315.24,315.28,6753
20260312,1344,315.28,315.36,315.28,315.29,6282
20260312,1345,315.29,315.33,315.2,315.29,5556
20260312,1346,315.25,315.33,315.24,315.3,7083
20260312,1347,315.31,315.33,315.29,315.32,8813
20260312,1348,315.33,315.33,315.28,315.29,9253
20260312,1349,315.29,315.32,315.26,315.31,7601
20260312,1350,315.32,315.33,315.3,315.33,14340
20260312,1351,315.33,315.44,315.32,315.39,5465
20260312,1352,315.39,315.44,315.39,315.44,4396
20260312,1353,315.4,315.48,315.31,315.33,19924
20260312,1354,315.36,315.44,315.32,315.37,5951
20260312,1355,315.36,315.42,315.35,315.37,14100
20260312,1356,315.36,315.41,315.35,315.37,6658
20260312,1357,315.41,315.41,315.37,315.4,6097
20260312,1358,315.37,315.4,315.31,315.37,11791
20260312,1359,315.37,315.38,315.32,315.33,5760
20260312,1400,315.36,315.37,315.32,315.37,3570
20260312,1401,315.37,315.37,315.32,315.36,3807
20260312,1402,315.36,315.39,315.31,315.37,20685
20260312,1403,315.36,315.38,315.34,315.38,889
20260312,1404,315.37,315.39,315.34,315.38,1438
20260312,1405,315.39,315.41,315.38,315.4,10681
20260312,1406,315.4,315.52,315.38,315.46,24443
20260312,1407,315.46,315.63,315.45,315.59,50266
20260312,1408,315.59,315.6,315.44,315.47,31018
20260312,1409,315.47,315.47,315.3,315.33,34100
20260312,1410,315.37,315.4,315.31,315.38,13765
20260312,1411,315.38,315.39,315.29,315.36,10704
20260312,1412,315.36,315.39,315.25,315.32,15680
20260312,1413,315.31,315.38,315.31,315.37,8268
20260312,1414,315.37,315.41,315.35,315.41,5594
20260312,1415,315.41,315.49,315.37,315.44,21944
20260312,1416,315.43,315.46,315.35,315.41,14674
20260312,1417,315.41,315.45,315.38,315.43,7904
20260312,1418,315.43,315.46,315.41,315.45,4630
20260312,1419,315.43,315.47,315.41,315.44,7056
20260312,1420,315.47,315.48,315.4,315.44,9746
20260312,1421,315.44,315.5,315.43,315.44,13487
20260312,1422,315.44,315.5,315.43,315.5,20679
20260312,1423,315.5,315.5,315.45,315.5,13931
20260312,1424,315.5,315.5,315.49,315.5,9076
20260312,1425,315.49,315.5,315.49,315.5,6723
20260312,1426,315.5,315.59,315.49,315.58,11839
20260312,1427,315.57,315.98,315.57,315.97,273630
20260312,1428,315.97,316.0,315.79,315.87,136135
20260312,1429,315.87,315.91,315.82,315.87,14474
20260312,1430,315.83,315.89,315.82,315.88,17459
20260312,1431,315.88,315.95,315.84,315.93,29026
20260312,1432,315.93,315.96,315.89,315.92,14345
20260312,1433,315.9,315.91,315.8,315.86,44385
20260312,1434,315.87,315.87,315.79,315.85,15833
20260312,1435,315.85,315.88,315.74,315.81,14562
20260312,1436,315.83,315.83,315.75,315.82,11546
20260312,1437,315.82,315.85,315.77,315.85,12908
20260312,1438,315.85,315.85,315.79,315.84,8444
20260312,1439,315.84,315.93,315.81,315.93,26113
20260312,1440,315.92,316.0,315.92,316.0,93216
20260312,1441,315.99,316.23,315.99,316.23,103741
20260312,1442,316.21,316.3,316.21,316.28,48428
20260312,1443,316.26,316.28,316.19,316.24,45968
20260312,1444,316.24,316.24,316.19,316.21,19597
20260312,1445,316.21,316.24,316.19,316.2,19021
20260312,1446,316.2,316.21,316.19,316.2,8634
20260312,1447,316.19,316.24,316.19,316.24,17022
20260312,1448,316.24,316.24,316.19,316.21,12755
20260312,1449,316.22,316.23,316.2,316.22,11229
20260312,1450,316.22,316.22,316.08,316.08,20436
20260312,1451,316.1,316.12,316.0,316.0,24794
20260312,1452,315.99,316.1,315.99,316.06,26017
20260312,1453,316.06,316.06,315.98,315.99,3112
20260312,1454,315.99,315.99,315.92,315.98,21727
20260312,1455,315.96,315.97,315.92,315.95,12008
20260312,1456,315.96,316.0,315.95,316.0,8413
20260312,1457,316.01,316.02,315.96,316.0,18635
20260312,1458,315.97,316.0,315.93,315.93,4495
20260312,1459,315.96,315.96,315.89,315.9,12546
20260312,1500,315.89,316.03,315.85,316.03,25008
20260312,1501,316.01,316.01,315.93,316.0,12802
20260312,1502,315.99,316.07,315.98,316.06,40664
20260312,1503,316.06,316.06,315.98,316.0,2833
20260312,1504,316.0,316.0,315.98,315.99,14205
20260312,1505,315.99,316.01,315.98,316.0,2736
20260312,1506,315.99,316.02,315.93,315.98,16235
20260312,1507,315.96,316.0,315.96,316.0,8137
20260312,1508,316.0,316.0,315.99,316.0,10957
20260312,1509,316.0,316.0,315.96,315.99,2626
20260312,1510,315.99,316.0,315.94,315.96,3757
20260312,1511,315.94,316.04,315.94,315.99,33963
20260312,1512,315.98,316.04,315.98,316.01,23062
20260312,1513,316.01,316.03,315.98,316.0,28267
20260312,1514,315.98,316.0,315.93,315.95,10272
20260312,1515,315.93,316.0,315.93,315.95,6063
20260312,1516,315.98,315.98,315.92,315.93,16384
20260312,1517,315.96,315.97,315.84,315.84,14926
20260312,1518,315.84,315.86,315.81,315.82,2791
20260312,1519,315.82,315.88,315.81,315.82,1724
20260312,1520,315.81,315.87,315.79,315.82,5087
20260312,1521,315.81,315.83,315.75,315.78,5141
20260312,1522,315.81,315.82,315.77,315.81,1487
20260312,1523,315.8,315.8,315.77,315.78,813
20260312,1524,315.78,315.78,315.7,315.72,4389
20260312,1525,315.72,315.77,315.68,315.74,4783
20260312,1526,315.74,315.75,315.7,315.72,1957
20260312,1527,315.73,315.83,315.72,315.83,20035
20260312,1528,315.83,315.93,315.82,315.9,7661
20260312,1529,315.9,315.93,315.88,315.91,7271
20260312,1530,315.91,315.91,315.84,315.89,7802
20260312,1531,315.88,315.89,315.83,315.88,3516
20260312,1532,315.88,315.88,315.8,315.81,1675
20260312,1533,315.82,315.84,315.71,315.72,8656
20260312,1534,315.72,315.8,315.71,315.78,3011
20260312,1535,315.78,315.83,315.7,315.75,19527
20260312,1536,315.8,315.83,315.75,315.76,6402
20260312,1537,315.75,315.78,315.75,315.76,1403
20260312,1538,315.76,315.8,315.74,315.8,3288
20260312,1539,315.8,315.84,315.78,315.79,1983
20260312,1540,315.78,315.83,315.74,315.8,4731
20260312,1541,315.8,315.84,315.78,315.81,3593
20260312,1542,315.8,315.81,315.71,315.73,13743
20260312,1543,315.78,315.78,315.73,315.75,2779
20260312,1544,315.75,315.76,315.61,315.74,25978
20260312,1545,315.72,315.75,315.63,315.74,10977
20260312,1546,315.74,315.75,315.64,315.72,4599
20260312,1547,315.73,315.74,315.66,315.7,3095
20260312,1548,315.69,315.7,315.63,315.64,912
20260312,1549,315.64,315.68,315.6,315.67,12649
20260312,1550,315.67,315.69,315.63,315.69,818
20260312,1551,315.68,315.7,315.66,315.7,3859
20260312,1552,315.7,315.74,315.69,315.72,9275
20260312,1553,315.72,315.75,315.67,315.72,8263
20260312,1554,315.74,315.8,315.73,315.8,7557
20260312,1555,315.79,315.84,315.79,315.83,27547
20260312,1556,315.84,315.85,315.79,315.8,3611
20260312,1557,315.82,315.83,315.78,315.79,2986
20260312,1558,315.81,315.82,315.78,315.79,1382
20260312,1559,315.78,315.81,315.74,315.78,8910
20260312,1600,315.75,315.8,315.74,315.76,1909
20260312,1601,315.76,315.81,315.72,315.81,10784
20260312,1602,315.79,315.81,315.75,315.8,2138
20260312,1603,315.76,315.81,315.76,315.79,1284
20260312,1604,315.81,315.81,315.79,315.8,3606
20260312,1605,315.8,315.8,315.79,315.8,5238
20260312,1606,315.8,315.8,315.75,315.75,735
20260312,1607,315.76,315.79,315.75,315.76,13974
20260312,1608,315.77,315.8,315.76,315.79,7512
20260312,1609,315.78,315.81,315.78,315.8,5594
20260312,1610,315.81,315.89,315.8,315.89,4378
20260312,1611,315.88,315.89,315.81,315.83,7350
20260312,1612,315.83,315.83,315.8,315.83,7677
20260312,1613,315.83,315.92,315.82,315.89,6884
20260312,1614,315.92,315.92,315.87,315.89,2262
20260312,1615,315.89,315.93,315.87,315.93,6299
20260312,1616,315.9,315.93,315.88,315.93,8114
20260312,1617,315.92,316.0,315.91,315.93,28253
20260312,1618,315.95,315.95,315.93,315.94,1177
20260312,1619,315.93,315.99,315.93,315.99,15447
20260312,1620,315.98,316.0,315.96,316.0,32312
20260312,1621,315.99,316.0,315.88,315.91,39594
20260312,1622,315.92,315.99,315.91,315.92,6066
20260312,1623,315.92,315.92,315.9,315.92,12617
20260312,1624,315.92,315.92,315.86,315.86,7208
20260312,1625,315.87,315.87,315.86,315.87,1754
20260312,1626,315.86,315.92,315.86,315.91,4677
20260312,1627,315.92,315.94,315.92,315.92,2586
20260312,1628,315.94,316.0,315.92,315.99,12052
20260312,1629,316.0,316.0,315.92,315.96,1855
20260312,1630,315.95,315.98,315.93,315.98,7680
20260312,1631,315.98,316.0,315.91,316.0,28887
20260312,1632,316.0,316.0,315.98,315.99,1367
20260312,1633,315.99,315.99,315.86,315.88,19657
20260312,1634,315.88,315.93,315.88,315.92,3173
20260312,1635,315.91,315.94,315.91,315.91,1624
20260312,1636,315.92,316.07,315.92,315.99,69670
20260312,1637,315.98,316.02,315.98,315.99,3766
20260312,1638,316.0,316.03,315.98,316.0,64291
20260312,1639,316.0,316.0,315.99,316.0,2647
20260312,1640,315.99,316.0,315.98,316.0,10224
20260312,1641,315.99,316.0,315.99,316.0,34834
20260312,1642,315.99,316.03,315.99,316.03,2898
20260312,1643,316.02,316.1,316.02,316.1,57278
20260312,1644,316.1,316.1,316.09,316.1,24912
20260312,1645,316.1,316.1,316.08,316.1,37476
20260312,1646,316.1,316.1,315.96,315.97,19693
20260312,1647,315.97,316.09,315.96,316.06,9424
20260312,1648,316.06,316.09,316.04,316.08,21450
20260312,1649,316.09,316.09,316.06,316.09,5324
20260312,1650,316.09,316.15,316.09,316.12,25599
20260312,1651,316.1,316.16,316.1,316.16,20466
20260312,1652,316.15,316.16,316.13,316.15,3841
20260312,1653,316.14,316.15,316.14,316.15,1928
20260312,1654,316.15,316.15,316.13,316.13,2581
20260312,1655,316.14,316.14,316.13,316.14,7964
20260312,1656,316.14,316.15,316.13,316.15,26618
20260312,1657,316.13,316.15,316.13,316.14,3423
20260312,1658,316.15,316.15,316.13,316.14,10730
20260312,1659,316.13,316.15,316.13,316.14,11984
20260312,1700,316.14,316.15,316.14,316.15,29052
20260312,1701,316.15,316.15,316.14,316.14,36857
20260312,1702,316.15,316.15,316.14,316.15,15946
20260312,1703,316.15,316.18,316.15,316.18,28009
20260312,1704,316.18,316.2,316.17,316.2,32136
20260312,1705,316.2,316.2,316.19,316.2,12390
20260312,1706,316.19,316.21,316.19,316.21,7182
20260312,1707,316.21,316.21,316.19,316.19,27965
20260312,1708,316.19,316.22,316.19,316.22,11457
20260312,1709,316.22,316.23,316.21,316.22,12961
20260312,1710,316.23,316.23,316.22,316.23,23935
20260312,1711,316.23,316.23,316.22,316.23,7165
20260312,1712,316.23,316.24,316.22,316.24,5174
20260312,1713,316.23,316.24,316.23,316.24,1130
20260312,1714,316.24,316.3,316.24,316.3,36212
20260312,1715,316.3,316.3,316.29,316.29,24249
20260312,1716,316.3,316.46,316.29,316.44,83369
20260312,1717,316.43,316.45,316.41,316.43,11061
20260312,1718,316.43,316.47,316.42,316.47,34853
20260312,1719,316.47,316.5,316.44,316.5,125917
20260312,1720,316.5,316.87,316.49,316.87,335736
20260312,1721,316.85,316.98,316.69,316.86,165462
20260312,1722,316.86,317.08,316.86,317.05,295017
20260312,1723,317.05,317.06,316.88,317.0,67136
20260312,1724,317.01,317.03,316.98,317.02,33698
20260312,1725,317.03,317.03,316.9,317.01,87259
20260312,1726,317.01,317.03,316.9,316.98,58789
20260312,1727,316.98,317.01,316.83,316.96,73749
20260312,1728,316.96,317.02,316.95,317.02,58402
20260312,1729,317.01,317.03,317.0,317.0,23727
20260312,1730,317.02,317.03,316.78,316.99,271100
20260312,1731,316.99,317.0,316.86,317.0,102582
20260312,1732,317.0,317.03,316.75,317.03,219169
20260312,1733,317.0,317.03,316.79,316.79,58188
20260312,1734,316.79,316.79,316.52,316.7,31651
20260312,1735,316.68,316.76,316.67,316.75,5398
20260312,1736,316.72,316.95,316.72,316.95,59637
20260312,1737,316.91,316.92,316.7,316.75,16483
20260312,1738,316.77,316.85,316.71,316.8,4500
20260312,1739,316.8,316.82,316.78,316.79,11657
20260312,1740,316.79,316.79,316.7,316.75,17714
20260312,1741,316.76,316.97,316.75,316.95,59641
20260312,1742,316.94,316.94,316.82,316.84,8845
20260312,1743,316.85,316.88,316.82,316.85,2307
20260312,1744,316.84,316.89,316.84,316.87,2256
20260312,1745,316.87,317.04,316.86,317.01,56673
20260312,1746,317.01,317.1,316.9,317.0,93763
20260312,1747,316.99,317.12,316.99,317.05,17974
20260312,1748,317.03,317.05,317.03,317.05,6381
20260312,1749,317.05,317.11,317.04,317.1,13356
20260312,1750,317.11,317.2,317.03,317.13,80625
20260312,1751,317.14,317.14,316.98,317.01,33718
20260312,1752,317.01,317.15,317.0,317.09,20381
20260312,1753,317.07,317.07,317.0,317.03,11588
20260312,1754,317.04,317.21,317.02,317.14,79414
20260312,1755,317.14,317.14,317.03,317.03,17562
20260312,1756,317.04,317.06,316.84,316.9,85648
20260312,1757,316.87,316.88,316.73,316.82,30631
20260312,1758,316.83,316.98,316.82,316.98,46653
20260312,1759,316.98,316.98,316.89,316.94,4676
20260312,1800,316.94,317.17,316.94,317.17,43032
20260312,1801,317.15,317.15,317.12,317.14,5415
20260312,1802,317.14,317.19,317.06,317.18,32777
20260312,1803,317.18,317.24,317.16,317.16,38183
20260312,1804,317.17,317.17,317.08,317.09,15082
20260312,1805,317.09,317.17,317.09,317.17,17625
20260312,1806,317.15,317.16,317.12,317.14,13887
20260312,1807,317.14,317.28,317.13,317.2,82778
20260312,1808,317.16,317.2,317.12,317.15,6907
20260312,1809,317.15,317.18,317.13,317.17,10851
20260312,1810,317.16,317.17,317.14,317.15,1722
20260312,1811,317.14,317.16,316.83,317.07,123595
20260312,1812,317.08,317.09,316.97,317.03,21916
20260312,1813,317.03,317.04,317.01,317.04,5234
20260312,1814,317.04,317.05,316.95,316.98,19030
20260312,1815,316.98,317.05,316.96,317.04,19766
20260312,1816,317.02,317.24,316.98,317.16,69964
20260312,1817,317.16,317.17,317.06,317.13,16512
20260312,1818,317.08,317.1,317.03,317.06,5646
20260312,1819,317.06,317.08,316.94,316.99,19410
20260312,1820,316.99,316.99,316.94,316.96,2078
20260312,1821,316.96,317.17,316.95,317.13,81978
20260312,1822,317.15,317.17,317.14,317.14,2432
20260312,1823,317.14,317.14,316.91,316.94,20240
20260312,1824,316.94,316.96,316.92,316.96,6759
20260312,1825,316.96,317.12,316.93,317.08,58513
20260312,1826,317.09,317.14,317.06,317.11,10217
20260312,1827,317.1,317.12,317.08,317.11,5965
20260312,1828,317.12,317.15,317.11,317.14,5071
20260312,1829,317.14,317.15,317.1,317.14,21999
20260312,1830,317.14,317.17,317.14,317.17,28983
20260312,1831,317.17,317.19,317.16,317.17,17266
20260312,1832,317.17,317.2,317.08,317.17,15797
20260312,1833,317.17,317.17,316.91,316.99,38302
20260312,1834,316.97,317.0,316.97,316.98,645
20260312,1835,316.97,317.0,316.9,316.97,3873
20260312,1836,316.94,316.98,316.9,316.96,2814
20260312,1837,316.93,316.98,316.93,316.97,3560
20260312,1838,316.98,317.04,316.94,316.99,18274
20260312,1839,316.98,316.98,316.77,316.86,47627
20260312,1845,317.17,317.17,317.17,317.17,105025
20260312,1846,317.17,317.17,317.17,317.17,350
20260312,1847,317.17,317.17,317.17,317.17,38
20260312,1848,317.17,317.17,317.17,317.17,53
20260312,1849,317.17,317.17,317.17,317.17,396
20260312,1900,317.16,317.16,316.8,316.92,19834
20260312,1901,316.91,316.95,316.91,316.95,1225
20260312,1902,316.95,316.99,316.92,316.93,3362
20260312,1903,316.96,316.96,316.8,316.9,2176
20260312,1904,316.89,316.94,316.87,316.88,6984
20260312,1905,316.87,316.99,316.87,316.99,11709
20260312,1906,316.99,316.99,316.93,316.98,470
20260312,1907,316.94,316.98,316.87,316.91,29622
20260312,1908,316.91,316.93,316.87,316.88,2779
20260312,1909,316.88,316.94,316.87,316.93,3458
20260312,1910,316.92,316.94,316.91,316.93,3487
20260312,1911,316.92,316.94,316.91,316.94,773
20260312,1912,316.93,316.94,316.93,316.93,8411
20260312,1913,316.93,316.94,316.87,316.88,7737
20260312,1914,316.88,316.92,316.83,316.84,5832
20260312,1915,316.84,316.84,316.8,316.81,2158
20260312,1916,316.81,316.81,316.73,316.74,6762
20260312,1917,316.76,316.79,316.66,316.66,14016
20260312,1918,316.67,316.76,316.67,316.72,9362
20260312,1919,316.72,316.78,316.71,316.77,5134
20260312,1920,316.78,316.78,316.75,316.77,5056
20260312,1921,316.78,316.78,316.75,316.76,1512
20260312,1922,316.76,316.79,316.66,316.7,15115
20260312,1923,316.69,316.7,316.69,316.7,242
20260312,1924,316.69,316.7,316.62,316.63,6558
20260312,1925,316.63,316.66,316.62,316.62,4755
20260312,1926,316.64,316.64,316.62,316.63,3209
20260312,1927,316.63,316.63,316.53,316.54,11880
20260312,1928,316.54,316.54,316.5,316.52,25971
20260312,1929,316.51,316.56,316.5,316.5,5550
20260312,1930,316.5,316.5,316.37,316.38,33725
20260312,1931,316.38,316.38,316.26,316.31,29760
20260312,1932,316.31,316.35,316.26,316.33,19457
20260312,1933,316.31,316.33,316.3,316.31,1605
20260312,1934,316.31,316.31,316.3,316.31,5442
20260312,1935,316.31,316.31,316.3,316.31,3619
20260312,1936,316.32,316.47,316.31,316.47,11248
20260312,1937,316.47,316.47,316.46,316.47,952
20260312,1938,316.47,316.49,316.4,316.4,5889
20260312,1939,316.38,316.41,316.36,316.41,5369
20260312,1940,316.42,316.42,316.38,316.38,1394
20260312,1941,316.39,316.39,316.36,316.37,473
20260312,1942,316.37,316.39,316.36,316.37,5917
20260312,1943,316.37,316.42,316.36,316.42,897
20260312,1944,316.41,316.46,316.4,316.44,1338
20260312,1945,316.45,316.47,316.37,316.43,1985
20260312,1946,316.43,316.48,316.41,316.45,1894
20260312,1947,316.45,316.45,316.41,316.44,510
20260312,1948,316.43,316.47,316.43,316.43,4382
20260312,1949,316.44,316.47,316.42,316.47,1313
20260312,1950,316.47,316.47,316.39,316.42,697
20260312,1951,316.41,316.66,316.41,316.53,75554
20260312,1952,316.54,316.54,316.52,316.53,793
20260312,1953,316.52,316.55,316.52,316.54,4513
20260312,1954,316.53,316.55,316.5,316.55,16398
20260312,1955,316.55,316.55,316.54,316.55,422
20260312,1956,316.54,316.55,316.49,316.5,2164
20260312,1957,316.5,316.55,316.49,316.55,2049
20260312,1958,316.55,316.55,316.52,316.55,635
20260312,1959,316.55,316.55,316.5,316.55,154
20260312,2000,316.55,316.55,316.53,316.55,3141
20260312,2001,316.54,316.55,316.54,316.55,836
20260312,2002,316.55,316.55,316.54,316.55,322
20260312,2003,316.55,316.55,316.54,316.55,352
20260312,2004,316.55,316.55,316.54,316.55,189
20260312,2005,316.54,316.55,316.54,316.54,3576
20260312,2006,316.55,316.55,316.54,316.54,5759
20260312,2007,316.55,316.55,316.54,316.54,885
20260312,2008,316.54,316.55,316.54,316.55,866
20260312,2009,316.55,316.55,316.54,316.55,402
20260312,2010,316.55,316.56,316.54,316.55,8483
20260312,2011,316.56,316.65,316.56,316.65,1416
20260312,2012,316.66,316.66,316.64,316.64,2910
20260312,2013,316.64,316.65,316.52,316.56,22990
20260312,2014,316.55,316.56,316.45,316.49,23825
20260312,2015,316.52,316.55,316.52,316.54,431
20260312,2016,316.54,316.55,316.53,316.55,510
20260312,2017,316.55,316.55,316.52,316.52,1125
20260312,2018,316.54,316.55,316.54,316.55,215
20260312,2019,316.55,316.55,316.54,316.54,198
20260312,2020,316.54,316.55,316.52,316.53,2980
20260312,2021,316.55,316.55,316.52,316.53,1255
20260312,2022,316.53,316.55,316.52,316.55,673
20260312,2023,316.55,316.55,316.54,316.55,379
20260312,2024,316.55,316.55,316.51,316.51,7182
20260312,2025,316.53,316.54,316.52,316.54,2216
20260312,2026,316.54,316.54,316.53,316.53,188
20260312,2027,316.54,316.54,316.52,316.53,2833
20260312,2028,316.52,316.53,316.52,316.53,1508
20260312,2029,316.53,316.53,316.52,316.52,1299
20260312,2030,316.52,316.52,316.51,316.52,950
20260312,2031,316.51,316.52,316.51,316.52,2351
20260312,2032,316.51,316.52,316.51,316.52,3961
20260312,2033,316.52,316.52,316.51,316.51,3011
20260312,2034,316.52,316.52,316.51,316.51,261
20260312,2035,316.52,316.52,316.5,316.51,796
20260312,2036,316.5,316.52,316.49,316.5,9530
20260312,2037,316.49,316.5,316.49,316.5,650
20260312,2038,316.49,316.5,316.43,316.44,3723
20260312,2039,316.47,316.47,316.44,316.45,1753
20260312,2040,316.44,316.45,316.41,316.45,5839
20260312,2041,316.45,316.45,316.41,316.44,2193
20260312,2042,316.44,316.44,316.4,316.41,6114
20260312,2043,316.41,316.47,316.38,316.45,5562
20260312,2044,316.45,316.49,316.45,316.49,741
20260312,2045,316.49,316.51,316.47,316.51,2094
20260312,2046,316.51,316.51,316.5,316.51,477
20260312,2047,316.51,316.53,316.5,316.53,307
20260312,2048,316.53,316.53,316.51,316.51,3367
20260312,2049,316.51,316.52,316.48,316.49,5809
20260312,2050,316.49,316.49,316.47,316.48,1473
20260312,2051,316.48,316.48,316.42,316.48,3819
20260312,2052,316.48,316.48,316.47,316.48,358
20260312,2053,316.47,316.48,316.45,316.45,4902
20260312,2054,316.46,316.46,316.45,316.46,134
20260312,2055,316.46,316.46,316.35,316.42,23179
20260312,2056,316.42,316.43,316.4,316.4,2218
20260312,2057,316.41,316.44,316.38,316.38,7156
20260312,2058,316.37,316.38,316.35,316.37,4557
20260312,2059,316.38,316.38,316.37,316.38,327
20260312,2100,316.38,316.38,316.37,316.37,4760
20260312,2101,316.38,316.39,316.37,316.39,1863
20260312,2102,316.39,316.39,316.38,316.39,197
20260312,2103,316.38,316.39,316.38,316.39,3125
20260312,2104,316.39,316.4,316.36,316.39,24162
20260312,2105,316.4,316.45,316.37,316.41,20646
20260312,2106,316.4,316.42,316.39,316.42,1443
20260312,2107,316.42,316.42,316.41,316.42,107
20260312,2108,316.42,316.48,316.42,316.48,5452
20260312,2109,316.48,316.48,316.47,316.48,812
20260312,2110,316.47,316.48,316.41,316.46,5641
20260312,2111,316.47,316.48,316.46,316.48,2681
20260312,2112,316.47,316.47,316.46,316.47,991
20260312,2113,316.47,316.48,316.46,316.47,5733
20260312,2114,316.47,316.48,316.46,316.48,1665
20260312,2115,316.48,316.48,316.38,316.48,11283
20260312,2116,316.48,316.52,316.47,316.52,970
20260312,2117,316.52,316.53,316.49,316.52,7497
20260312,2118,316.52,316.52,316.38,316.45,11951
20260312,2119,316.45,316.48,316.44,316.47,1208
20260312,2120,316.46,316.46,316.37,316.45,3075
20260312,2121,316.45,316.49,316.45,316.48,312
20260312,2122,316.48,316.58,316.48,316.58,25633
20260312,2123,316.58,316.58,316.46,316.57,2203
20260312,2124,316.57,316.57,316.56,316.57,503
20260312,2125,316.57,316.57,316.55,316.56,1984
20260312,2126,316.56,316.56,316.55,316.56,6442
20260312,2127,316.56,316.57,316.55,316.57,3960
20260312,2128,316.56,316.57,316.56,316.57,1884
20260312,2129,316.57,316.57,316.56,316.56,2132
20260312,2130,316.57,316.57,316.45,316.53,22567
20260312,2131,316.53,316.55,316.52,316.55,2492
20260312,2132,316.55,316.56,316.54,316.55,1069
20260312,2133,316.54,316.55,316.54,316.55,204
20260312,2134,316.55,316.55,316.54,316.55,234
20260312,2135,316.54,316.54,316.51,316.52,2565
20260312,2136,316.52,316.52,316.51,316.52,2127
20260312,2137,316.52,316.53,316.5,316.5,5937
20260312,2138,316.49,316.52,316.49,316.52,1294
20260312,2139,316.52,316.52,316.49,316.5,478
20260312,2140,316.51,316.51,316.49,316.5,2116
20260312,2141,316.5,316.54,316.5,316.5,4964
20260312,2142,316.51,316.53,316.5,316.53,248
20260312,2143,316.53,316.54,316.52,316.53,192
20260312,2144,316.54,316.57,316.53,316.57,8209
